"code_video","maxview","channelsubscribercount","channelvideocount","commentcount","likecount","dislikecount","mintimewithmaxview","year","month","day","hour","minutes","seconds"
"LZqr-zUIZTI",69771,3549307.933333333333,31475.533333333333,386.8666666666666667,755.5333333333333333,123.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"T9lukZ0cfHc",255803,804382.000000000000,44436.333333333333,355.1666666666666667,1050.3333333333333333,237.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"z-ekajOEyoM",39430,804382.000000000000,44436.333333333333,871.6666666666666667,668.0000000000000000,102.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"NDfQkEURQgY",234030,3557189.000000000000,31501.000000000000,947.0000000000000000,4705.5000000000000000,194.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"n6lwWEghuR0",242210,3557189.000000000000,31501.000000000000,1159.0000000000000000,5340.0000000000000000,337.8333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"hvgSOAoMyUM",19398,2628767.000000000000,139174.166666666667,254.5000000000000000,229.5000000000000000,123.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"GZ1nHT8L_eY",5999,2628767.000000000000,139174.166666666667,284.0000000000000000,74.0000000000000000,50.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"3V2dkD2N7uc",334457,3557189.000000000000,31501.000000000000,1827.6666666666666667,7217.1666666666666667,605.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"ny_XvcA4qMM",154995,3557189.000000000000,31501.000000000000,812.0000000000000000,3451.3333333333333333,116.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"S33ZNSkZ5LA",219138,3557189.000000000000,31501.000000000000,792.0000000000000000,3801.1666666666666667,132.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"mZtbngsa6Lo",1218,804382.000000000000,44436.333333333333,58.0000000000000000,12.6666666666666667,16.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"jW7wy3H_ugI",25000,149346.833333333333,28559.000000000000,333.5000000000000000,97.0000000000000000,250.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"w8SulQZO6gY",7320,3099098.166666666667,40820.000000000000,42.0000000000000000,98.3333333333333333,5.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"RltM3OgIJj0",105943,3557189.000000000000,31501.000000000000,1364.0000000000000000,2132.3333333333333333,290.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"C6DIEX7BVRg",3425,513859.833333333333,58698.500000000000,5.0000000000000000,21.0000000000000000,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"iz4mEyrNH90",19344,804382.000000000000,44436.333333333333,263.0000000000000000,1216.5000000000000000,36.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"WMzeY6O_WX4",22364,804382.000000000000,44436.333333333333,692.0000000000000000,1689.6666666666666667,45.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"_fbqkeoNfaQ",1424,513859.833333333333,58698.500000000000,12.0000000000000000,29.0000000000000000,8.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"K-_QLJdTOV8",34115,2628767.000000000000,139174.166666666667,559.0000000000000000,568.3333333333333333,192.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"NElguMKKBk0",4310,149346.833333333333,28559.000000000000,179.0000000000000000,125.0000000000000000,17.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"n87Eq9EY4To",36653,2628767.000000000000,139174.166666666667,644.0000000000000000,545.0000000000000000,200.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"r-dcZaPTKdQ",3684,3099098.166666666667,40820.000000000000,5.0000000000000000,30.0000000000000000,1.00000000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"zmjGZZC10fk",89865,513859.833333333333,58698.500000000000,167.0000000000000000,311.0000000000000000,26.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"FcGKDYnTaeM",130219,3557189.000000000000,31501.000000000000,672.6666666666666667,2511.5000000000000000,175.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"27tUdk6UBRk",58258,2628767.000000000000,139174.166666666667,398.0000000000000000,637.0000000000000000,115.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"YOvHTbTG6eE",705,3099098.166666666667,40820.000000000000,14.6666666666666667,34.5000000000000000,2.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"FkY3MWVhBqI",7945,3099098.166666666667,40820.000000000000,47.5000000000000000,42.3333333333333333,31.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"0_MtUIIOJlQ",144822,3557189.000000000000,31501.000000000000,5443.0000000000000000,4690.1666666666666667,427.3333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"E4JpJC-j7Pw",10432,804382.000000000000,44436.333333333333,430.0000000000000000,353.0000000000000000,92.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"ZW86uodoqew",4029,804382.000000000000,44436.333333333333,288.5000000000000000,202.0000000000000000,12.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"VQ_LWSy7nHw",9015,513859.833333333333,58698.500000000000,44.8333333333333333,90.0000000000000000,14.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"6KFFEFKnOVA",4708,513859.833333333333,58698.500000000000,23.0000000000000000,57.6666666666666667,21.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"c5yhLfP0AJI",23903,2628767.000000000000,139174.166666666667,549.8333333333333333,289.6666666666666667,152.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"rTyAOcO5-oA",13531,1347375.000000000000,5850.0000000000000000,261.0000000000000000,371.1666666666666667,102.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"6NdCqCKtNpE",13249,149346.833333333333,28559.000000000000,313.8333333333333333,73.0000000000000000,77.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"0pRxXEeVtO0",15024,804382.000000000000,44436.333333333333,294.0000000000000000,580.1666666666666667,23.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"OQt_hEKCJ6o",1087,804389.600000000000,44436.400000000000,12.0000000000000000,94.8000000000000000,4.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"S9z-yclAGkw",3965,804382.000000000000,44436.333333333333,209.6666666666666667,104.6666666666666667,3.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"oo8YmHPVRhQ",54373,2612545.416666666667,139148.083333333333,767.2500000000000000,469.7500000000000000,192.2500000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"5rIRgzZ9Z98",374,758735.166666666667,113316.500000000000,0E-20,20.6666666666666667,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"-x2ufhrlW3A",6815,513859.833333333333,58698.500000000000,80.0000000000000000,64.0000000000000000,10.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"7Igh99BG2Bw",14246,804382.000000000000,44436.333333333333,252.0000000000000000,465.0000000000000000,11.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"a21xyWwhpqQ",62833,3099098.166666666667,40820.000000000000,178.1666666666666667,279.3333333333333333,28.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"JxOuLjIsJRc",15290,804389.600000000000,44436.400000000000,537.0000000000000000,176.0000000000000000,78.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"8SYU56YGsuw",1839,804374.800000000000,44436.200000000000,32.0000000000000000,78.0000000000000000,6.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"QZXtcaJLL5c",92288,3557189.000000000000,31501.000000000000,1239.0000000000000000,2496.8333333333333333,208.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"yf9i2IKoy3w",13463,804382.000000000000,44436.333333333333,202.0000000000000000,700.3333333333333333,20.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"Kd10aBslXhI",26880,509497.323529411765,58594.647058823529,184.9705882352941176,146.1470588235294118,58.0882352941176471,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"29DqYRkGUTY",145376,3557189.000000000000,31501.000000000000,1964.6666666666666667,3308.1666666666666667,195.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"TZYKqB7Ksds",14993,804382.000000000000,44436.333333333333,161.5000000000000000,243.0000000000000000,17.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"l1JZM3YpThs",13020,3099098.166666666667,40820.000000000000,193.8333333333333333,137.0000000000000000,20.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"bjAnfDhJ648",15714,804382.000000000000,44436.333333333333,176.0000000000000000,546.5000000000000000,19.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"zppIjbMN0M0",14468,513859.833333333333,58698.500000000000,79.0000000000000000,113.0000000000000000,9.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"IKt9WQuY7Ps",4863,804382.000000000000,44436.333333333333,109.0000000000000000,215.6666666666666667,11.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"DhUgO_0ghAY",998,804374.800000000000,44436.200000000000,34.0000000000000000,42.0000000000000000,3.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"EbKTxx247Ig",2234,756073.757575757576,113222.636363636364,0E-20,19.9696969696969697,3.6969696969696970,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"6FvwyVtz8bo",2209,758735.166666666667,113316.500000000000,0E-20,24.0000000000000000,2.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"luBrnGWHZ_w",872,804382.000000000000,44436.333333333333,15.0000000000000000,49.0000000000000000,5.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"ltlpYQVgKm4",3076,803134.500000000000,44426.333333333333,35.1666666666666667,40.6666666666666667,18.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"LWGVIfVdJEE",22212,758735.166666666667,113316.500000000000,0E-20,134.1666666666666667,23.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"B1cGv0ERjbs",26223,2628767.000000000000,139174.166666666667,359.0000000000000000,532.0000000000000000,104.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"wb3lJvvT7iI",100654,3099098.166666666667,40820.000000000000,290.8333333333333333,1371.3333333333333333,64.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"B9PSt3JEEf4",233143,3557189.000000000000,31501.000000000000,1624.8333333333333333,6155.3333333333333333,333.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"YrGeI_ZtiLU",179606,3547108.760000000000,31466.920000000000,438.2000000000000000,1663.9200000000000000,112.8800000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"nPP9UgttiDQ",116192,3543839.012500000000,31454.312500000000,607.8500000000000000,1942.0000000000000000,112.6000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"m2nL8jiUxug",4198,513859.833333333333,58698.500000000000,39.0000000000000000,97.0000000000000000,6.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"uZ0yb3oesTw",1867,804396.750000000000,44436.500000000000,118.7500000000000000,126.7500000000000000,7.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"R75QR2TI3AA",1728,804382.000000000000,44436.333333333333,48.6666666666666667,41.8333333333333333,1.00000000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"FxyaehZvU6w",77988,3557189.000000000000,31501.000000000000,1756.3333333333333333,2642.3333333333333333,186.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"DWKuNh8MF6Q",8356,804382.000000000000,44436.333333333333,210.0000000000000000,354.1666666666666667,13.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"QTOOU59lhLw",23604,513859.833333333333,58698.500000000000,162.0000000000000000,210.0000000000000000,23.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"eKY-72q2lpU",5399,3099098.166666666667,40820.000000000000,4.0000000000000000,25.0000000000000000,4.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"PidRtIWDnyw",11615,149346.833333333333,28559.000000000000,297.5000000000000000,161.8333333333333333,44.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"GfBpgEWA2Qc",4332,1347375.000000000000,5850.0000000000000000,316.0000000000000000,99.8333333333333333,306.1666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"TscVj5CoZ3Q",380184,511767.700000000000,58648.500000000000,1888.1000000000000000,2031.5000000000000000,2259.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"O_QHaRtogLg",1595,777272.435897435897,43712.943589743590,33.6769230769230769,52.0000000000000000,13.0000000000000000,"2017-12-20 07:08:03.000000",2017,12,20,7,8,3
"uKlNQoK_CYc",1467,747727.091370558376,112900.086294416244,0E-20,44.0000000000000000,15.0000000000000000,"2017-12-20 07:08:03.000000",2017,12,20,7,8,3
"dlqRzl3165o",2055,495341.239795918367,58343.045918367347,15.0000000000000000,66.4336734693877551,7.0000000000000000,"2017-12-20 07:08:03.000000",2017,12,20,7,8,3
"MgoMCQiafdw",1260,501603.077551020408,58439.075510204082,1.6755102040816327,16.3040816326530612,1.8734693877551020,"2017-12-28 22:08:02.000000",2017,12,28,22,8,2
"Fg1zD2l8N6g",4150,499415.191919191919,58411.214141414141,25.0020202020202020,32.2222222222222222,9.6222222222222222,"2017-12-26 18:39:12.000000",2017,12,26,18,39,12
"EcMcIKIF_nw",11857,784173.236907730673,43918.735660847880,66.6832917705735661,73.8453865336658354,18.6857855361596010,"2017-12-26 18:39:12.000000",2017,12,26,18,39,12
"I03zRIWmEto",5319,786443.787096774194,43991.290322580645,144.9376344086021505,156.2580645161290323,24.0000000000000000,"2017-12-28 22:23:04.000000",2017,12,28,22,23,4
"Ey3LTcgV2ys",167,751748.298823529412,113084.727058823529,0E-20,4.0000000000000000,3.0000000000000000,"2017-12-28 22:23:04.000000",2017,12,28,22,23,4
"M569UmL7jFU",2690,786432.017316017316,43990.432900432900,47.9956709956709957,94.1125541125541126,6.0000000000000000,"2017-12-28 22:23:04.000000",2017,12,28,22,23,4
"eN3nDX4kjWc",149893,3042504.176591375770,40679.663244353183,26.8501026694045175,22.9548254620123203,8.9876796714579055,"2017-12-26 05:17:23.000000",2017,12,26,5,17,23
"ZxTHgHWBEUQ",162814,3535202.400000000000,31417.438834951456,1485.3126213592233010,2831.7029126213592233,317.5631067961165049,"2017-12-26 05:17:23.000000",2017,12,26,5,17,23
"eFjW5qtEURM",5015,778202.890151515152,43738.231060606061,164.9469696969696970,55.9469696969696970,67.0000000000000000,"2017-12-21 06:34:28.000000",2017,12,21,6,34,28
"WWkp6hB1qsk",820,748064.638686131387,112918.507299270073,0E-20,17.0000000000000000,1.00000000000000000000,"2017-12-21 06:34:28.000000",2017,12,21,6,34,28
"f5jbl4YYrAc",8105,779891.391727493917,43793.566909975669,285.9026763990267640,106.8759124087591241,100.4282238442822384,"2017-12-23 21:14:37.000000",2017,12,23,21,14,37
"k0yNsyyuAYY",9124,785771.187935034803,43967.385150812065,181.3665893271461717,302.6241299303944316,27.9907192575406032,"2017-12-28 03:46:32.000000",2017,12,28,3,46,32
"tUUde82T6GM",363,751423.980132450331,113076.958057395143,0E-20,19.9183222958057395,19.3863134657836645,"2017-12-28 03:46:32.000000",2017,12,28,3,46,32
"66BxBCMVsD4",2999,791583.517500000000,44205.290000000000,123.6125000000000000,107.4675000000000000,12.9650000000000000,"2018-01-02 08:04:20.000000",2018,1,2,8,4,20
"HAFWIHT3EyE",188,754198.004987531172,113156.610972568579,0E-20,3.0000000000000000,2.9600997506234414,"2018-01-02 08:04:20.000000",2018,1,2,8,4,20
"TSIYVoqjW50",606,751392.238095238095,113075.898550724638,0E-20,11.3250517598343685,1.00000000000000000000,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"0-tjFon3riM",131,143754.125000000000,28155.054824561404,2.0000000000000000,0E-20,1.00000000000000000000,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"B8CrRW8cIbs",628,751054.310502283105,113065.748858447489,0E-20,13.1643835616438356,3.0000000000000000,"2017-12-28 02:31:25.000000",2017,12,28,2,31,25
"j_1bou_qpRc",399,143655.152941176471,28146.385882352941,4.0000000000000000,14.0000000000000000,1.00000000000000000000,"2017-12-28 06:01:46.000000",2017,12,28,6,1,46
"rtfIr81l5AQ",2749,747724.443877551020,112899.954081632653,0E-20,31.0000000000000000,33.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"AYm5QgcgkyQ",12290,777285.096938775510,43713.250000000000,140.3520408163265306,250.0204081632653061,34.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"j3o5pciMsmM",1501,747719.661538461538,112899.687179487179,0E-20,29.0000000000000000,9.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"6pA72dIzGHs",1909,3025256.040816326531,40625.551020408163,7.9030612244897959,17.0000000000000000,4.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"1uL2E-9F2Z0",2424,777272.145833333333,43713.010416666667,175.0000000000000000,64.6458333333333333,21.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"UIFMkYkkE0w",721,747727.091370558376,112900.086294416244,0E-20,16.0000000000000000,1.00000000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"SP5f5LJlfgk",120,140359.340101522843,27904.939086294416,1.00000000000000000000,4.0000000000000000,0E-20,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"yl6--TdYKl4",13419,2529142.558375634518,138989.203045685279,306.0000000000000000,391.9390862944162437,43.3553299492385787,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"bvrbXqGjbRA",742,747723.663265306122,112899.897959183673,0E-20,31.8265306122448980,7.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"76nG5pENy_Y",25145,2529142.558375634518,138989.203045685279,189.8832487309644670,346.0050761421319797,51.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"AE2Xi1ONfF8",1249,142622.322418136020,28071.418136020151,8.9596977329974811,8.8816120906801008,3.9697732997481108,"2017-12-25 04:25:47.000000",2017,12,25,4,25,47
"NXHiuSXWc1s",18126,3033910.709939148073,40655.442190669371,76.4117647058823529,147.2799188640973631,13.5415821501014199,"2017-12-25 04:25:47.000000",2017,12,25,4,25,47
"BLD7V5vPbE0",1075,143457.433789954338,28130.020547945205,24.3287671232876712,14.5570776255707763,17.0388127853881279,"2017-12-27 23:16:06.000000",2017,12,27,23,16,6
"-2b4qSoMnKE",615176,2551903.201612903226,138636.798387096774,3408.4879032258064516,4579.1209677419354839,652.6592741935483871,"2017-12-26 21:54:33.000000",2017,12,26,21,54,33
"uFcOZAt4vhg",1035,753472.166998011928,113133.673956262425,0E-20,23.4473161033797217,4.9642147117296223,"2018-01-02 00:33:36.000000",2018,1,2,0,33,36
"6DbjyskhPYE",91742,3062781.039548022599,40735.398305084746,38.9039548022598870,128.0395480225988701,8.8615819209039548,"2018-01-02 00:33:36.000000",2018,1,2,0,33,36
"K_8YXS_25hM",655,777290.932291666667,43713.348958333333,12.0000000000000000,27.0000000000000000,2.0000000000000000,"2017-12-19 21:37:07.000000",2017,12,19,21,37,7
"O8Uus24he_I",46950,784495.819070904645,43928.347188264059,459.3545232273838631,253.8484107579462103,136.9657701711491443,"2017-12-26 23:29:29.000000",2017,12,26,23,29,29
"YN9B-5QAHw0",10650,789464.180616740088,44114.169603524229,368.1982378854625551,128.3502202643171806,67.0859030837004405,"2017-12-31 17:50:41.000000",2017,12,31,17,50,41
